Codice AIC;Sost.isce;Sost.ito;Descrizione prodotto;Ditta produttrice;Forma farmaceutica;Principio Attivo;A.T.C. Descrizione;Cod. gruppo;Descrizione gruppo;Tipo prodotto;Doping;Glutine;Stupefacente;Temperatura;Mesi di validita';Validita' dopo apertura;Iva;Prz. Att.;Imp.Assist;PrzRimE.;Obbligatorieta';Particolarita';Cl;Prescrivibilita';Tipo ricetta;Regime SSN;Note prescrizione
026102044;026102020;;MAVERAL*30CPR RIV 100MG;VIATRIS ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;FLUVOXAMINA MALEATO;FLUVOXAMINA;BFA;FLUVOXAMINA 100MG 30 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;19.04;8.04;11;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
026102032;026102018;;MAVERAL*30CPR RIV 50MG;VIATRIS ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;FLUVOXAMINA MALEATO;FLUVOXAMINA;BFB;FLUVOXAMINA 50MG 30 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;12.22;7.22;5;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
034115105;;;MAXALT RPD*3LIOF 10MG;ORGANON ITALIA Srl;LIOFILIZZATO ORALE;RIZATRIPTAN BENZOATO;RIZATRIPTAN;REA;RIZATRIPTAN 10MG 3 UNITA' USO ORALE;FARMACO ETICO;N;N;;NON SUP.A +30, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;10.78;2.5;8.28;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
034115117;;;MAXALT RPD*6LIOF 10MG;ORGANON ITALIA Srl;LIOFILIZZATO ORALE;RIZATRIPTAN BENZOATO;RIZATRIPTAN;REC;RIZATRIPTAN 10MG 6 UNITA' USO ORALE;FARMACO ETICO;N;N;;NON SUP.A +30, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;18.16;4;14.16;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
034115042;;;MAXALT*3CPR 10MG;ORGANON ITALIA Srl;COMPRESSE;RIZATRIPTAN BENZOATO;RIZATRIPTAN;REA;RIZATRIPTAN 10MG 3 UNITA' USO ORALE;FARMACO ETICO;N;N;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;10.78;2.5;8.28;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
034115016;;;MAXALT*3CPR 5MG;ORGANON ITALIA Srl;COMPRESSE;RIZATRIPTAN BENZOATO;RIZATRIPTAN;;;FARMACO ETICO;N;N;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;15.09;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
034115055;;;MAXALT*6CPR 10MG;ORGANON ITALIA Srl;COMPRESSE;RIZATRIPTAN BENZOATO;RIZATRIPTAN;REC;RIZATRIPTAN 10MG 6 UNITA' USO ORALE;FARMACO ETICO;N;N;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;18.16;4;14.16;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
034984031;;;MAXIVANIL*4CPS 250MG;GENETIC SpA;CAPSULE RIGIDE;VANCOMICINA CLORIDRATO;VANCOMICINA;;;FARMACO ETICO;N;;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;18.19;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
022839183;022839094;;MECLODERM*15 OV VAG 35MG;MEDINITALY PHARMA PROGRESS Srl;OVULI VAGINALI;MECLOCICLINA SOLFOSALICILATO;ANTIBIOTICI;;;FARMACO ETICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;22;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
022839120;022839031;;MECLODERM*CREMA 30G 1%;MEDINITALY PHARMA PROGRESS Srl;CREMA DERMATOLOGICA;MECLOCICLINA SOLFOSALICILATO;TETRACICLINE E DERIVATI;;;FARMACO ETICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;16.6;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
023703010;;;MECLON*10 OVULI VAG 100+500MG;ALFASIGMA SpA;OVULI VAGINALI;CLOTRIMAZOLO/METRONIDAZOLO;ASSOCIAZIONI DI DERIVATI IMIDAZOLICI;;;FARMACO ETICO;N;N;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;17.15;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
023703046;;;MECLON*CREMA VAG 30G 20%+4%+6A;ALFASIGMA SpA;CREMA VAGINALE;CLOTRIMAZOLO/METRONIDAZOLO;ASSOCIAZIONI DI DERIVATI IMIDAZOLICI;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;17.15;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
023703059;;;MECLON*SOL VAG 5FL;ALFASIGMA SpA;SOLUZIONE VAGINALE;CLOTRIMAZOLO/METRONIDAZOLO;ASSOCIAZIONI DI DERIVATI IMIDAZOLICI;;;FARMACO ETICO;N;;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;18.8;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
049888011;;;MECLON*SOL VAG 5FL;FARMED Srl;SOLUZIONE VAGINALE;CLOTRIMAZOLO/METRONIDAZOLO;ASSOCIAZIONI DI DERIVATI IMIDAZOLICI;;;FARMACO ETICO;N;;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;18.8;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;SOP - NON RICHIESTA;NON CONCEDIBILE;
040044012;;;MEDEOROS*4CPR RIV 35MG;S.F. GROUP Srl;COMPRESSE RIVESTITE;SODIO RISEDRONATO EMIPENTAIDRATO;ACIDO RISEDRONICO;F2A;SODIO RISEDRONATO 35MG 4 UNITA' USO ORALE;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;14.19;3.21;10.98;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 79: CLASSE A PER PATOL.
035271016;;;MEDIFLOX*OTO GTT FL 10ML;NOVARTIS FARMA SpA;GOCCE AURICOLARI SOSPENSIONE;CIPROFLOXACINA CLORIDRATO MONOIDRATO/IDROCORTISONE;IDROCORTISONE ED ANTIMICROBICI;;;FARMACO ETICO;N;;;NON SUP.+25,NO FRIGO,CONG,LUCE;24 MESI;14 GIORNI;ALIQUOTA 10%;18;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
041438045;;;MEDIKINET*30CPS 10MG RM;MEDICE ARZNEIMITT.PUETTER GmbH;CAPSULE RIGIDE RM;METILFENIDATO CLORIDRATO;METILFENIDATO;;;FARMACO ETICO;S;N;TAB.A MEDICINALI L. 79/2014;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;17.94;0.0;0.0;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;SU PT DI NEUROPS.INF, PED, MMG;MMR - MOD.MINISTER.A RICALCO;CONCEDIB.ESENTE;DISTR.STRUT.PUBBL.E PIANO TER.
041438060;;;MEDIKINET*30CPS 20MG RM;MEDICE ARZNEIMITT.PUETTER GmbH;CAPSULE RIGIDE RM;METILFENIDATO CLORIDRATO;METILFENIDATO;;;FARMACO ETICO;S;N;TAB.A MEDICINALI L. 79/2014;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;40.39;0.0;0.0;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;SU PT DI NEUROPS.INF, PED, MMG;MMR - MOD.MINISTER.A RICALCO;CONCEDIB.ESENTE;DISTR.STRUT.PUBBL.E PIANO TER.
041438084;;;MEDIKINET*30CPS 30MG RM;MEDICE ARZNEIMITT.PUETTER GmbH;CAPSULE RIGIDE RM;METILFENIDATO CLORIDRATO;METILFENIDATO;;;FARMACO ETICO;S;N;TAB.A MEDICINALI L. 79/2014;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;52.92;0.0;0.0;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;SU PT DI NEUROPS.INF, PED, MMG;MMR - MOD.MINISTER.A RICALCO;CONCEDIB.ESENTE;DISTR.STRUT.PUBBL.E PIANO TER.
041438108;;;MEDIKINET*30CPS 40MG RM;MEDICE ARZNEIMITT.PUETTER GmbH;CAPSULE RIGIDE RM;METILFENIDATO CLORIDRATO;METILFENIDATO;;;FARMACO ETICO;S;;TAB.A MEDICINALI L. 79/2014;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;69.09;0.0;0.0;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;SU PT DI NEUROPS.INF, PED, MMG;MMR - MOD.MINISTER.A RICALCO;CONCEDIB.ESENTE;DISTR.STRUT.PUBBL.E PIANO TER.
041438021;;;MEDIKINET*30CPS 5MG RM;MEDICE ARZNEIMITT.PUETTER GmbH;CAPSULE RIGIDE RM;METILFENIDATO CLORIDRATO;METILFENIDATO;;;FARMACO ETICO;S;N;TAB.A MEDICINALI L. 79/2014;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;19.53;0.0;0.0;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;SU PT DI NEUROPS.INF, PED, MMG;MMR - MOD.MINISTER.A RICALCO;CONCEDIB.ESENTE;DISTR.STRUT.PUBBL.E PIANO TER.
028370029;;;MEDIPO*10CPR RIV 20MG;NEOPHARMED GENTILI SpA;COMPRESSE RIVESTITE;SIMVASTATINA;SIMVASTATINA;DAA;SIMVASTATINA 20MG 10 UNITA' USO ORALE;FARMACO ETICO;N;N;;INFERIORE A +30 GRADI;24 MESI;;ALIQUOTA 10%;5.2;2.72;2.48;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
028370043;;;MEDIPO*10CPR RIV 40MG;NEOPHARMED GENTILI SpA;COMPRESSE RIVESTITE;SIMVASTATINA;SIMVASTATINA;DAB;SIMVASTATINA 40MG 10 UNITA' USO ORALE;FARMACO ETICO;N;N;;INFERIORE A +30 GRADI;24 MESI;;ALIQUOTA 10%;5.73;2;3.73;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
028370106;;;MEDIPO*28CPR RIV 20MG;NEOPHARMED GENTILI SpA;COMPRESSE RIVESTITE;SIMVASTATINA;SIMVASTATINA;DAC;SIMVASTATINA 20MG 28 UNITA' USO ORALE;FARMACO ETICO;N;N;;INFERIORE A +30 GRADI;24 MESI;;ALIQUOTA 10%;7.62;2;5.62;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
028370118;;;MEDIPO*28CPR RIV 40MG;NEOPHARMED GENTILI SpA;COMPRESSE RIVESTITE;SIMVASTATINA;SIMVASTATINA;DAD;SIMVASTATINA 40MG 28 UNITA' USO ORALE;FARMACO ETICO;N;N;;INFERIORE A +30 GRADI;24 MESI;;ALIQUOTA 10%;11.11;2.3;8.81;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
045457025;;;MEDIVID*1FL 2,5ML 25000UI;S.F. GROUP Srl;SOLUZIONE ORALE;COLECALCIFEROLO;COLECALCIFEROLO;JNC;COLECALCIFEROLO 25.000UI/2,5ML USO ORALE;FARMACO GENERICO;N;;;AL RIPARO LUCE, NON CONGELARE;24 MESI;5 MESI;ALIQUOTA 10%;4.5;0.0;4.5;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;>18ANNI:ESX PATOL/<18CONC.SSN;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;NOTA 96: CLASSE A
045457049;;;MEDIVID*1FL 2,5ML 50000UI;S.F. GROUP Srl;SOLUZIONE ORALE;COLECALCIFEROLO;COLECALCIFEROLO;JNF;COLECALCIFEROLO 50.000UI 1 UNITA' USO ORALE;FARMACO GENERICO;N;;;AL RIPARO LUCE, NON CONGELARE;24 MESI;5 MESI;ALIQUOTA 10%;6.9;0.0;6.9;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;>18ANNI:ESX PATOL/<18CONC.SSN;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;NOTA 96: CLASSE A
045457037;;;MEDIVID*2FL 2,5ML 25000UI;S.F. GROUP Srl;SOLUZIONE ORALE;COLECALCIFEROLO;COLECALCIFEROLO;JNH;COLECALCIFEROLO 25.000UI 2 UNITA' USO ORALE;FARMACO GENERICO;N;;;AL RIPARO LUCE, NON CONGELARE;24 MESI;5 MESI;ALIQUOTA 10%;7;0.0;7;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;>18ANNI:ESX PATOL/<18CONC.SSN;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;NOTA 96: CLASSE A
045457052;;;MEDIVID*2FL 2,5ML 50000UI;S.F. GROUP Srl;SOLUZIONE ORALE;COLECALCIFEROLO;COLECALCIFEROLO;JNG;COLECALCIFEROLO 50.000UI 2 UNITA' USO ORALE;FARMACO GENERICO;N;;;AL RIPARO LUCE, NON CONGELARE;24 MESI;;ALIQUOTA 10%;12;0.0;12;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;>18ANNI:ESX PATOL/<18CONC.SSN;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;NOTA 96: CLASSE A
045457013;;;MEDIVID*OS GTT 10ML 10000UI/ML;S.F. GROUP Srl;GOCCE ORALI SOLUZIONE;COLECALCIFEROLO;COLECALCIFEROLO;JNA;COLECALCIFEROLO 10.000UI/ML 10ML USO ORALE;FARMACO GENERICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;24 MESI;5 MESI;ALIQUOTA 10%;4.5;0.0;4.5;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;>18ANNI:ESX PATOL/<18CONC.SSN;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;NOTA 96: CLASSE A
014159040;;;MEDROL*20CPR 16MG;PFIZER ITALIA Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;OQA;METILPREDNISOLONE 16MG 20 UNITA' USO ORALE;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;60 MESI;;ALIQUOTA 10%;6.2;1.23;4.97;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
014159065;;;MEDROL*30CPR 2MG;PFIZER ITALIA Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;8.4;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
042861017;;;MEDROL*30CPR 4MG;FARMA 1000 Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;9.55;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
045861010;;;MEDROL*30CPR 4MG;GMM FARMA Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;9.55;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
047444017;;;MEDROL*30CPR 4MG;FARMED Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;9.55;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
048030011;;;MEDROL*30CPR 4MG;GEKOFAR Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;INFERIORE A +30 GRADI;60 MESI;;ALIQUOTA 10%;9.55;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
050334010;;;MEDROL*30CPR 4MG;DIFARMED S.L.;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;9.55;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
014159026;;;MEDROL*30CPR 4MG;PFIZER ITALIA Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;9.6;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
046752010;;;MEDROL*30CPR 4MG;NEW PHARMASHOP Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;60 MESI;;ALIQUOTA 10%;9.6;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
046753012;;;MEDROL*30CPR 4MG;PRICETAG SpA;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;60 MESI;;ALIQUOTA 10%;9.6;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
048630014;;;MEDROL*30CPR 4MG;PROGRAMMI SANIT.INTEGRATI Srl;COMPRESSE;METILPREDNISOLONE;METILPREDNISOLONE;;;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;9.6;0.0;0.0;OBBL.1GR.CORTISONICI ORALI;OBBL.1GR.CORTISONICI ORALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
024027029;;;MEFOXIN*IV 1FL 1G+F 10ML;I.B.N. SAVIO Srl;SOLUZIONE INIETTABILE POLV;CEFOXITINA SODICA;CEFOXITINA;;;FARMACO SOLO USO OSPEDALIERO;N;;;NON SUP. A +30 GRADI;24 MESI;24 ORE DOPO RICOSTITUZIONE;ALIQUOTA 10%;6.59;0.0;0.0;OBBL.1GR.CEFALOSPORINA P.I.;OBBL.1GR.CEFALOSPORINA P.I.;H;;OSP - USO OSPEDALIERO;NON CONCEDIBILE;
027597020;;;MEGACE*30CPR 160MG;PHARMASWISS CESKA REPUBL.S.R.O;COMPRESSE;MEGESTROLO ACETATO;MEGESTROLO;C5A;MEGESTROLO 160MG 30 UNITA' USO ORALE;FARMACO ETICO;N;N;;NON SUP. A +25 GRADI;36 MESI;;ALIQUOTA 10%;66.79;6.1;60.69;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RNR - NON RIPETIBILE (EX S/F);ESENTE PER PATOLOGIA;NOTA 28: CLASSE A PER PATOL.
027574019;;;MEGESTIL*30CPR 160MG;TEOFARMA Srl;COMPRESSE;MEGESTROLO ACETATO;MEGESTROLO;C5A;MEGESTROLO 160MG 30 UNITA' USO ORALE;FARMACO ETICO;N;N;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;66.79;6.1;60.69;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RNR - NON RIPETIBILE (EX S/F);ESENTE PER PATOLOGIA;NOTA 28: CLASSE A PER PATOL.
034104012;;;MEGEXIA*30CPR 160MG;SOPHOS BIOTECH Srl;COMPRESSE;MEGESTROLO ACETATO;MEGESTROLO;C5A;MEGESTROLO 160MG 30 UNITA' USO ORALE;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;66.79;6.1;60.69;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RNR - NON RIPETIBILE (EX S/F);ESENTE PER PATOLOGIA;NOTA 28: CLASSE A PER PATOL.
049541055;;;MELATONINA AURO*30CPR 2MG RP;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RP;MELATONINA;MELATONINA;;;FARMACO GENERICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;36 MESI;;ALIQUOTA 10%;23.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
049103017;;;MELATONINA NOXAREM*10CPR 3MG;VEMEDIA MANUFACTURING B.V.;COMPRESSE;MELATONINA;MELATONINA;;;FARMACO DA BANCO;N;N;;CONSERV.IN CONFEZ.ORIGINALE;36 MESI;;ALIQUOTA 10%;16.1;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;OTC - LIBERA VENDITA;NON CONCEDIBILE;
049103070;;;MELATONINA NOXAREM*10CPR 5MG;VEMEDIA MANUFACTURING B.V.;COMPRESSE;MELATONINA;MELATONINA;;;FARMACO DA BANCO;N;N;;CONSERV.IN CONFEZ.ORIGINALE;48 MESI;;ALIQUOTA 10%;19.1;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;OTC - LIBERA VENDITA;NON CONCEDIBILE;
049103029;;;MELATONINA NOXAREM*30CPR 3MG;VEMEDIA MANUFACTURING B.V.;COMPRESSE;MELATONINA;MELATONINA;;;FARMACO ETICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;36 MESI;;ALIQUOTA 10%;28;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;CN;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
049103082;;;MELATONINA NOXAREM*30CPR 5MG;VEMEDIA MANUFACTURING B.V.;COMPRESSE;MELATONINA;MELATONINA;;;FARMACO ETICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;48 MESI;;ALIQUOTA 10%;32;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;CN;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
042771016;;;MELEMIB*30CPR RIV 10MG;GENETIC SpA;COMPRESSE RIVESTITE;ATORVASTATINA CALCIO;ATORVASTATINA;FTA;ATORVASTATINA 10MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;4.35;0.0;4.35;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
042771028;;;MELEMIB*30CPR RIV 20MG;GENETIC SpA;COMPRESSE RIVESTITE;ATORVASTATINA CALCIO;ATORVASTATINA;FTB;ATORVASTATINA 20MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;7.96;0.0;7.96;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
042771030;;;MELEMIB*30CPR RIV 40MG;GENETIC SpA;COMPRESSE RIVESTITE;ATORVASTATINA CALCIO;ATORVASTATINA;FTC;ATORVASTATINA 40MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;9.56;0.0;9.56;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
045006018;;;MELFALAN TILL*EV 1FL 50MG+1F;TILLOMED ITALIA Srl;SOLUZIONE INIETT POLV SOLV;MELFALAN CLORIDRATO;MELFALAN;;;FARMACO GENERICO;N;;TAB.5 F.U. XII;AL RIPARO DALLA LUCE;24 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;167.42;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;H;;RNR - NON RIPETIBILE (EX S/F);DISP.IN F.CIA A CARICO CITTAD.;
049987163;;;MELIGLIX*28CPR RIV 100MG;AURORA BIOFARMA Srl;COMPRESSE RIVESTITE;SITAGLIPTIN CLORIDRATO MONOIDRATO;SITAGLIPTIN;RWA;SITAGLIPTIN 100MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;21.88;0.0;21.88;NON OBBLIGATORIA;SCHEDA DI PRESCRIZIONE;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 100
