Codice AIC;Sost.isce;Sost.ito;Descrizione prodotto;Ditta produttrice;Forma farmaceutica;Principio Attivo;A.T.C. Descrizione;Cod. gruppo;Descrizione gruppo;Tipo prodotto;Doping;Glutine;Stupefacente;Temperatura;Mesi di validita';Validita' dopo apertura;Iva;Prz. Att.;Imp.Assist;PrzRimE.;Obbligatorieta';Particolarita';Cl;Prescrivibilita';Tipo ricetta;Regime SSN;Note prescrizione
033225020;;;LERCADIP*28CPR RIV 10MG;INNOVA PHARMA SpA;COMPRESSE RIVESTITE DIVISIBILI;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO ETICO;N;N;;AL RIPARO DALLA LUCE;36 MESI;;ALIQUOTA 10%;8.2;2.57;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;OBBL.1GR.CALCIO ANT.DIIDROPIRI;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
033225083;;;LERCADIP*28CPR RIV 20MG;INNOVA PHARMA SpA;COMPRESSE RIVESTITE DIVISIBILI;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO ETICO;N;N;;AL RIPARO DALLA LUCE;36 MESI;;ALIQUOTA 10%;12.04;2.92;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;OBBL.1GR.CALCIO ANT.DIIDROPIRI;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
049817036;;;LERCANIDIPINA ACC*28CPR 10MG;ACCORD HEALTHCARE ITALIA Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
049817099;;;LERCANIDIPINA ACC*28CPR 20MG;ACCORD HEALTHCARE ITALIA Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039234202;;;LERCANIDIPINA AUR*28CPR 10MG;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039234277;;;LERCANIDIPINA AUR*28CPR 20MG;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';36 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039233034;;;LERCANIDIPINA DOC*28CPR 10MG;DOC GENERICI Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039233046;;;LERCANIDIPINA DOC*28CPR 20MG;DOC GENERICI Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039721030;;;LERCANIDIPINA EG*28CPR 10MG;EG SpA;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;AL RIPARO DALLA LUCE;36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039721143;;;LERCANIDIPINA EG*28CPR 20MG;EG SpA;COMPRESSE RIVESTITE DIVISIBILI;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;AL RIPARO DALLA LUCE;60 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039264116;;;LERCANIDIPINA MY*28CPR 10MG;MYLAN SpA;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039264167;;;LERCANIDIPINA MY*28CPR 20MG;MYLAN SpA;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039645179;039535099;;LERCANIDIPINA RAT*28CPR 10MG;TEVA B.V.;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039645294;039535238;;LERCANIDIPINA RAT*28CPR 20MG;TEVA B.V.;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039277304;039277052;;LERCANIDIPINA SAND*28CPR 10MG;SANDOZ SpA;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039277429;039277177;;LERCANIDIPINA SAND*28CPR 20MG;SANDOZ SpA;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039249026;;;LERCANIDIPINA SUN*28CPR 10MG;DAY ZERO EHF;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039249077;;;LERCANIDIPINA SUN*28CPR 10MG;DAY ZERO EHF;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039249065;;;LERCANIDIPINA SUN*28CPR 20MG;DAY ZERO EHF;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039249089;;;LERCANIDIPINA SUN*28CPR 20MG;DAY ZERO EHF;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039823024;;;LERCANIDIPINA TECN*28CPR 10MG;TECNIGEN Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;36 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039823036;;;LERCANIDIPINA TECN*28CPR 20MG;TECNIGEN Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;CONSERV.IN CONFEZ.ORIGINALE;36 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039567159;;;LERCANIDIPINA ZEN*28CPR 10MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPA;LERCANIDIPINA 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;5.63;0.0;5.63;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039567211;;;LERCANIDIPINA ZEN*28CPR 20MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE;LERCANIDIPINA CLORIDRATO;LERCANIDIPINA;EPB;LERCANIDIPINA 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;9.12;0.0;9.12;OBBL.1GR.CALCIO ANT.DIIDROPIRI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
038565141;;;LERCAPREL*28CPR RIV 20MG+10MG;INNOVA PHARMA SpA;COMPRESSE RIVESTITE;ENALAPRIL MALEATO/LERCANIDIPINA CLORIDRATO;ENALAPRIL E LERCANIDIPINA;KRA;ENALAPRIL+LERCANIDIPINA 20+10MG 28 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;10.93;3.0;7.93;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
038565255;;;LERCAPREL*28CPR RIV 20MG+20MG;INNOVA PHARMA SpA;COMPRESSE RIVESTITE;ENALAPRIL MALEATO/LERCANIDIPINA CLORIDRATO;ENALAPRIL E LERCANIDIPINA;KAP;ENALAPRIL+LERCANIDIPINA 20+20MG 28 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;10.19;3.0;7.19;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
041345012;;;LERNA*28CPR RIV 3MG+0,02MG;FARMITALIA Srl - SOC. UNIPERS.;COMPRESSE RIVESTITE;DROSPIRENONE/ETINILESTRADIOLO;DROSPIRENONE ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;15.0;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
029163033;;;LESCOL*28CPR 80MG RP;ETHYX PHARMACEUTICALS;COMPRESSE RP;FLUVASTATINA SODICA;FLUVASTATINA;E9A;FLUVASTATINA 80MG 28 UNITA' USO ORALE RP;FARMACO ETICO;N;;;NON SUP.A +30, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;8.82;0.0;8.82;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
046610010;;;LESTRONETTE*21CPR RIV 0,1+0,02;MEDIFARM Srl;COMPRESSE RIVESTITE;LEVONORGESTREL/ETINILESTRADIOLO;LEVONORGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;14.45;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
047404025;;;LESTRONETTE*21CPR RIV 0,1+0,02;GMM FARMA Srl;COMPRESSE RIVESTITE;LEVONORGESTREL/ETINILESTRADIOLO;LEVONORGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;TAB.5 F.U. XII;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;14.45;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
048998013;;;LESTRONETTE*21CPR RIV 0,1+0,02;FARMED Srl;COMPRESSE RIVESTITE;LEVONORGESTREL/ETINILESTRADIOLO;LEVONORGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;TAB.5 F.U. XII;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;14.45;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
049295013;;;LESTRONETTE*21CPR RIV 0,1+0,02;FARMA 1000 Srl;COMPRESSE RIVESTITE;LEVONORGESTREL/ETINILESTRADIOLO;LEVONORGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;TAB.5 F.U. XII;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;14.45;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
039759016;;;LESTRONETTE*21CPR RIV 0,1+0,02;THERAMEX ITALY Srl;COMPRESSE RIVESTITE;LEVONORGESTREL/ETINILESTRADIOLO;LEVONORGESTREL ED ETINILESTRADIOLO;;;FARMACO ETICO;N;;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;14.5;0.0;0.0;OBBL.1GR.CONTRAC.SIST.ORMONALI;OBBL.1GR.CONTRAC.SIST.ORMONALI;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
040229015;;;LETRIX*30CPR RIV 2,5MG;SOPHOS BIOTECH Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO ETICO;S;;;NON SUP.A +30, IN CONF.ORIGIN.;48 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
046020018;;;LETROZOLO ALM*30CPR RIV 2,5MG;ALMUS Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
048400016;;;LETROZOLO ALT*30CPR RIV 2,5MG;LABORATORI ALTER Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
049121015;040214037;;LETROZOLO AURO*30CPR RIV 2,5MG;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
039900016;;;LETROZOLO DOC*30CPR RIV 2,5MG;DOC GENERICI Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;60 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040103020;;;LETROZOLO EG*30CPR RIV 2,5MG;EG SpA;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;CONSERV.IN CONFEZ.ORIGINALE;48 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040645069;;;LETROZOLO MY*30CPR RIV 2,5MG;MYLAN SpA;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
050490010;040414029;;LETROZOLO PE*30CPR RIV 2,5MG;TOWA PHARMACEUTICAL SpA;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040324042;;;LETROZOLO SAN*30CPR RIV 2,5MG;SANDOZ SpA;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NON SUP.A +30, IN CONF.ORIGIN.;60 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040233013;;;LETROZOLO SUN*30CPR RIV 2,5MG;SUN PHARMA ITALIA Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042723015;;;LETROZOLO TEC*30CPR RIV 2,5MG;TECNIMEDE SOC.TECNICO-MED.S.A.;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NON SUP.A +30 GRADI, LUOGO ASC;48 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040367070;;;LETROZOLO TEVA*30CPR RIV 2,5MG;TEVA ITALIA Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040413041;;;LETROZOLO ZENT*30CPR RIV 2,5MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE;LETROZOLO;LETROZOLO;FLA;LETROZOLO 2,5MG 30 UNITA' USO ORALE;FARMACO GENERICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;66.06;0.0;66.06;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
048945012;;;LETYBO*INIET 1FL 50U;CROMA PHARMA GMBH;SOLUZIONE INIETTABILE POLV;TOSSINA BOTULINICA DI CLOSTRIDIUM BOTULINUM TIPO A (ONABOTULINUMTOXIN A);TOSSINA BOTULINICA;;;FARMACO ETICO;N;;;AL RIPARO DALLA LUCE;36 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;192.5;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;USPL - USO SPECIALISTICO;NON CONCEDIBILE;
041361015;;;LEUKAST*28CPR MAST 4MG;KONPHARMA Srl;COMPRESSE MASTICABILI;MONTELUKAST SODICO;MONTELUKAST;P6B;MONTELUKAST 4MG 28 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;14.5;0.0;14.5;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 82: CLASSE A PER PATOL.
041361027;;;LEUKAST*28CPR MAST 5MG;KONPHARMA Srl;COMPRESSE MASTICABILI;MONTELUKAST SODICO;MONTELUKAST;P6C;MONTELUKAST 5MG 28 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;14.5;0.0;14.5;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 82: CLASSE A PER PATOL.
041361039;;;LEUKAST*28CPR RIV 10MG;KONPHARMA Srl;COMPRESSE RIVESTITE;MONTELUKAST SODICO;MONTELUKAST;P6A;MONTELUKAST 10MG 28 UNITA' USO ORALE;FARMACO ETICO;N;;;NON SUP.A +30, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;14.5;0.0;14.5;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 82: CLASSE A PER PATOL.
024790026;;;LEUKERAN*25CPR RIV 2MG;ASPEN PHARMA TRADING LIMITED;COMPRESSE RIVESTITE;CLORAMBUCILE;CLORAMBUCILE;;;FARMACO ETICO;N;N;TAB.5 F.U. XII;DA +2 A +8 GRADI;36 MESI;;ALIQUOTA 10%;16.47;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RNR - NON RIPETIBILE (EX S/F);CONCEDIB.ESENTE;
